Address,Lat,Lon
28 MARSILING DR,1.4428122,103.773679
201 MARSILING DR,1.4427097,103.7754218
110 WOODLANDS ST 13,1.4376251,103.7815558
272 BT BATOK EAST AVE 4,1.3488264,103.7578393
327 BT BATOK ST 33,1.3627981,103.7478796
331 BT BATOK ST 33,1.3636062,103.7475168
336 BT BATOK ST 32,1.36492,103.748422
366 BT BATOK ST 31,1.3605216,103.7486935
326 BT BATOK ST 33,1.3622829,103.748241
113 BT MERAH VIEW,1.2867587,103.8231131
23 KG BAHRU HILL,Nil,Nil
9 REDHILL CL,1.2850849,103.8164326
328 CLEMENTI AVE 2,1.3139144,103.7670701
445 CLEMENTI AVE 3,1.3126295,103.7645579
375 CLEMENTI AVE 4,1.318418,103.7666627
117 CLEMENTI ST 13,1.3245029,103.7715062
524 JURONG WEST ST 52,1.3472282,103.7172901
557 JURONG WEST ST 42,1.3540275,103.7186447
105 TAMPINES ST 11,1.3480158,103.9468935
469 TAMPINES ST 44,1.3603414,103.9546897
223 TAMPINES ST 24,1.3554712,103.9529964
443 TAMPINES ST 43,1.3588843,103.952023
470 TAMPINES ST 44,1.3608544,103.9545991
428 TAMPINES ST 41,1.3590572,103.9489785
20 LOR 7 TOA PAYOH,1.3349217,103.857088
83 LOR 2 TOA PAYOH,1.3357938,103.8479661
92 LOR 4 TOA PAYOH,1.3380627,103.8494549
218 MARSILING CRES,1.4466991,103.7738529
26 MARSILING DR,1.4418966,103.7731245
108 WOODLANDS ST 13,1.4371846,103.7815558
118 BT BATOK WEST AVE 6,1.350307,103.7462041
315 BT BATOK ST 32,1.3599949,103.7467021
234 BT BATOK EAST AVE 5,1.34928,103.7553953
369 BT BATOK ST 31,1.3600689,103.7509565
362 BT BATOK ST 31,1.3606603,103.7500513
1 DELTA AVE,39.1295221,-84.42967
2 DELTA AVE,39.1258785,-84.4337934
113 DEPOT RD,1.2814683,103.8072706
349 CLEMENTI AVE 2,1.3159413,103.7710535
606 CLEMENTI WEST ST 1,1.3048352,103.7679754
104 CLEMENTI ST 14,1.3229784,103.7692429
465 JURONG WEST ST 41,1.3501979,103.723264
467 JURONG WEST ST 41,1.3495424,103.7225394
264 TAMPINES ST 21,1.3528219,103.9511542
929 TAMPINES ST 91,1.3463015,103.9396416
463 TAMPINES ST 44,1.3592438,103.9545991
801 TAMPINES AVE 4,1.3471997,103.9380066
227 TAMPINES ST 23,1.3547028,103.9549617
830 TAMPINES ST 82,1.3499167,103.9347468
438 TAMPINES ST 43,1.3603596,103.9516074
214 TAMPINES ST 23,1.3546929,103.9535338
462 TAMPINES ST 44,1.3590941,103.955143
856 TAMPINES ST 82,1.3516141,103.9365762
429 TAMPINES ST 41,1.359566,103.9496131
119 LOR 1 TOA PAYOH,1.3390924,103.8446775
143 POTONG PASIR AVE 2,1.3328263,103.8657865
129 POTONG PASIR AVE 1,1.3347269,103.8655132
11 MARSILING DR,1.4403628,103.7780248
339 BT BATOK ST 34,1.3631512,103.7501419
256 BT BATOK EAST AVE 4,1.3508011,103.7583828
253 BT BATOK EAST AVE 5,1.3501752,103.7575754
309 BT BATOK ST 31,1.358268,103.7487614
261 BT BATOK EAST AVE 4,1.3505972,103.7588128
535 BT BATOK ST 52,1.3550168,103.7503229
109 BT PURMEI RD,1.2739482,103.8252941
1 EVERTON PK,1.2774397,103.8400926
5 REDHILL CL,1.2846095,103.8176185
72 REDHILL RD,1.2875643,103.8163337
49 KIM PONG RD,1.2843053,103.8305814
1 TIONG BAHRU RD,1.2861643,103.833021
107 BT PURMEI RD,1.2731925,103.8246461
512 WEST COAST DR,1.310001,103.7601899
544 JURONG WEST ST 42,1.3524147,103.7157223
429 JURONG WEST AVE 1,1.3519334,103.7246207
412 TAMPINES ST 41,1.3594393,103.946259
211 TAMPINES ST 23,1.3541904,103.9549617
908 TAMPINES AVE 4,1.3504608,103.9387125
126 TAMPINES ST 11,1.345796,103.950313
414 TAMPINES ST 41,1.3598054,103.946259
220 LOR 8 TOA PAYOH,1.3426302,103.8564312
337 BT BATOK ST 34,1.363158,103.7489651
325 BT BATOK ST 33,1.3625814,103.7473365
32 TELOK BLANGAH RISE,1.2731553,103.8217065
89 ZION RD,Nil,Nil
16 REDHILL CL,1.286275,103.8168223
18 REDHILL CL,1.2858515,103.8177997
21 REDHILL CL,1.2864738,103.8176638
103 BT PURMEI RD,1.2721228,103.8260191
200 BOON LAY DR,1.3429923,103.7147212
405 TAMPINES ST 41,1.3577816,103.9449219
433 TAMPINES ST 43,1.3590631,103.9510862
461 TAMPINES ST 44,1.3588793,103.9543271
139 SIMEI ST 1,1.3469355,103.9564122
106 SIMEI ST 1,1.3418998,103.9508595
125 TAMPINES ST 11,1.3462955,103.950089
2 UPP ALJUNIED LANE,1.333991,103.8789222
226 LOR 8 TOA PAYOH,1.3395047,103.8570543
102 WOODLANDS ST 13,1.4363072,103.7810126
137 MARSILING RD,1.4384604,103.7770289
528 BT BATOK ST 51,1.3566967,103.7512281
407 BT BATOK WEST AVE 4,1.3647887,103.745797
420 BT BATOK WEST AVE 2,1.3625169,103.745797
345 BT BATOK ST 34,1.3628539,103.750866
537 BT BATOK ST 52,1.3551602,103.750866
411 BT BATOK WEST AVE 4,1.3641265,103.7462496
226 BT BATOK CTRL,1.3487793,103.7531999
126 BT BATOK CTRL,1.3519607,103.7467021
232 BT BATOK EAST AVE 5,1.3494301,103.7547616
408 BT BATOK WEST AVE 4,1.3648173,103.7449977
342 BT BATOK ST 34,1.3625739,103.748603
330 BT BATOK ST 33,1.3633816,103.7483315
38 BEO CRES,1.2886331,103.8271961
115 BT MERAH CTRL,1.2842039,103.8146073
143 JLN BT MERAH,1.2777962,103.8300431
343 CLEMENTI AVE 5,1.3177716,103.770963
495 JURONG WEST ST 41,1.3497451,103.7243462
903 JURONG WEST ST 91,1.3394877,103.6860693
835 JURONG WEST ST 81,1.3436249,103.6937598
407 TAMPINES ST 41,1.3582022,103.9449899
437 TAMPINES ST 43,1.3599311,103.951627
853 TAMPINES ST 83,1.3532819,103.9351094
467 TAMPINES ST 44,1.3599627,103.9547067
840 TAMPINES ST 82,1.3510826,103.9356533
426 TAMPINES ST 41,1.3595639,103.9479629
427 TAMPINES ST 41,1.3595724,103.9485252
34 MARSILING DR,1.4439975,103.7719589
178 WOODLANDS ST 13,1.4345846,103.77764
540 BT BATOK ST 52,1.3544254,103.7512283
321 BT BATOK ST 33,1.3613345,103.7475168
319 BT BATOK ST 33,1.3611949,103.7463403
317 BT BATOK ST 32,1.3604541,103.7476978
5 DELTA AVE,1.292287,103.827649
2 EVERTON PK,1.2768052,103.8384135
498 JURONG WEST ST 41,1.348725,103.7245304
846 TAMPINES ST 82,1.3521796,103.9358346
824 TAMPINES ST 81,1.3490499,103.9327527
847 TAMPINES ST 83,1.3524767,103.9351094
464 TAMPINES ST 44,1.3597709,103.955211
124 TAMPINES ST 11,1.3455857,103.9494318
141 POTONG PASIR AVE 3,1.3339857,103.8675042
417 BT BATOK WEST AVE 4,1.3628802,103.7463401
269 BT BATOK EAST AVE 4,1.3485983,103.7592877
536 BT BATOK ST 52,1.355525,103.7511376
262 BT BATOK EAST AVE 4,1.3506309,103.7593107
355 BT BATOK ST 31,1.361775,103.7505266
357 BT BATOK ST 31,1.3616814,103.750866
137 JLN BT MERAH,1.2781246,103.8270613
378 CLEMENTI AVE 5,1.3176474,103.7674392
445 JURONG WEST ST 42,1.3521709,103.7206019
439 JURONG WEST AVE 1,1.3516515,103.7231729
436 TAMPINES ST 43,1.3596274,103.9516074
841 TAMPINES ST 83,1.3515282,103.9345656
255 TAMPINES ST 21,1.3527535,103.9503383
425 TAMPINES ST 41,1.3590626,103.948072
435 TAMPINES ST 43,1.3597586,103.9510862
116 SIMEI ST 1,1.343658,103.9512787
431 TAMPINES ST 41,1.3593399,103.9507009
430 TAMPINES ST 41,1.3586475,103.9497416
237 LOR 1 TOA PAYOH,1.3399788,103.8517637
168 WOODLANDS ST 11,1.4329585,103.7765762
414 BT BATOK WEST AVE 4,1.3635418,103.745978
246 BT BATOK EAST AVE 5,1.3496343,103.7574773
424 BT BATOK WEST AVE 2,1.3618036,103.7455933
119 BT BATOK WEST AVE 6,1.3504294,103.746615
421 BT BATOK WEST AVE 2,1.3625207,103.7449342
14 REDHILL CL,1.2855679,103.8165978
358 CLEMENTI AVE 2,1.3135852,103.769072
845 TAMPINES ST 83,1.3521378,103.9347236
851 TAMPINES ST 83,1.3529426,103.9349306
227 SIMEI ST 4,1.342162,103.9561175
121 POTONG PASIR AVE 1,1.3357049,103.8658404
335 WOODLANDS ST 32,1.4297772,103.7806504
343 BT BATOK ST 34,1.3624242,103.7491461
310 BT BATOK ST 32,1.3595859,103.7489425
335 BT BATOK ST 32,1.3645551,103.7481504
372 BT BATOK ST 31,1.3590286,103.7510728
137 ALEXANDRA RD,Nil,Nil
24 KG BAHRU HILL,Nil,Nil
454 JURONG WEST ST 42,1.3509625,103.7176526
482 JURONG WEST ST 41,1.3471967,103.7247761
836 TAMPINES ST 82,1.3505729,103.9352001
70 LOR 4 TOA PAYOH,1.3346601,103.8522881
337 WOODLANDS AVE 1,1.4308698,103.7820085
127 MARSILING RISE,1.4381517,103.7794734
133 BT BATOK WEST AVE 6,1.3516082,103.7449858
338 BT BATOK ST 34,1.3635836,103.7501481
510 BT BATOK ST 52,1.3526586,103.7548794
526 BT BATOK ST 51,1.3571384,103.750866
58 TELOK BLANGAH HTS,1.2750365,103.81343
48 LENGKOK BAHRU,1.2873284,103.810896
43 LENGKOK BAHRU,1.2870413,103.8108943
53 LENGKOK BAHRU,1.2888555,103.81343
112 CLEMENTI ST 13,1.3231939,103.7699671
441 JURONG WEST AVE 1,1.3513788,103.7205452
749 JURONG WEST ST 73,1.3481066,103.6982419
829 TAMPINES ST 81,1.3492574,103.9348375
843 TAMPINES ST 83,1.3517452,103.9350188
61 LOR 5 TOA PAYOH,1.3364005,103.8520764
71 LOR 4 TOA PAYOH,1.3341479,103.8522917
220 BT BATOK EAST AVE 3,1.3475159,103.7547106
311 BT BATOK ST 32,1.3602317,103.7482406
503 BT BATOK ST 52,1.3515578,103.7539472
509 BT BATOK ST 52,1.3525587,103.7541474
374 BT BATOK ST 31,1.3581629,103.7507487
349 BT BATOK ST 34,1.3621269,103.7498703
410 BT BATOK WEST AVE 4,1.364427,103.7449823
422 BT BATOK WEST AVE 2,1.3621505,103.745797
329 BT BATOK ST 33,1.363312,103.7476978
375 BT BATOK ST 31,1.3584527,103.7502141
525 BT BATOK ST 52,1.3570573,103.7522238
514 BT BATOK ST 52,1.3545101,103.7524275
354 BT BATOK ST 31,1.3613946,103.7497798
356 BT BATOK ST 31,1.3619012,103.750866
601 CLEMENTI WEST ST 1,1.3047776,103.765169
434 JURONG WEST ST 42,1.3523926,103.7226267
201D TAMPINES ST 21,1.3525869,103.9537831
835 TAMPINES ST 83,1.351148,103.9338631
127 POTONG PASIR AVE 1,1.3350196,103.8655132
240 LOR 1 TOA PAYOH,1.3408877,103.8507467
534 BT BATOK ST 51,1.3559677,103.7505944
224 BT BATOK ST 21,1.3477511,103.7525859
314 BT BATOK ST 32,1.3602936,103.7469511
501 BT BATOK ST 52,1.3514774,103.7550335
524 BT BATOK ST 52,1.3569055,103.753129
512 BT BATOK ST 52,1.3541225,103.752948
22 REDHILL CL,1.286539,103.816976
35 LIM LIAK ST,1.2851182,103.8310292
44 MOH GUAN TER,1.2844438,103.8310907
38 KIM PONG RD,1.284886,103.8304567
49 HOY FATT RD,1.2875487,103.8117093
325 CLEMENTI AVE 5,1.315087,103.7667985
519 JURONG WEST ST 52,1.3456884,103.7175611
423 JURONG WEST AVE 1,1.3509172,103.7255262
492 JURONG WEST ST 41,1.3500345,103.7249798
128 POTONG PASIR AVE 1,1.3347765,103.8658077
505 BT BATOK ST 52,1.3519153,103.7536754
348 BT BATOK ST 34,1.3621226,103.7505944
511 BT BATOK ST 52,1.3530173,103.7540343
532 BT BATOK ST 51,1.3562666,103.7495987
351 BT BATOK ST 34,1.3618364,103.7494177
542 BT BATOK ST 52,1.3536918,103.7514091
11 REDHILL CL,1.2855974,103.8162611
50 MOH GUAN TER,1.2837072,103.8301151
3 TIONG BAHRU RD,1.2861784,103.8323089
50 HOY FATT RD,1.2876985,103.8110754
51 LENGKOK BAHRU,1.2879106,103.8128955
435 JURONG WEST ST 42,1.352167,103.7236222
120 SIMEI ST 1,1.344645,103.953037
849 TAMPINES ST 83,1.352896,103.935495
151 SIMEI ST 1,1.3457587,103.9574094
124 SIMEI ST 1,1.3460042,103.9529673
238 LOR 1 TOA PAYOH,1.3402241,103.851562
508 BT BATOK ST 52,1.3525572,103.754419
347 BT BATOK ST 34,1.3621922,103.7512281
34 KIM CHENG ST,1.2849521,103.8317248
9 TIONG BAHRU RD,1.2862205,103.8304341
494 JURONG WEST ST 41,1.3496748,103.724983
897 TAMPINES ST 81,1.3476507,103.934203
439 TAMPINES ST 43,1.360436,103.9510635
855 TAMPINES ST 83,1.3534648,103.9353937
18 JOO SENG RD,1.3367972,103.8809609
533 BT BATOK ST 51,1.3558992,103.7497798
137 BT BATOK WEST AVE 6,1.3505121,103.7449857
413 BT BATOK WEST AVE 4,1.3635376,103.7467021
419 BT BATOK WEST AVE 2,1.3621252,103.7462999
426 BT BATOK WEST AVE 2,1.3620852,103.7444392
353 BT BATOK ST 34,1.3616872,103.7498703
94 HAVELOCK RD,1.2882321,103.8332336
929 JURONG WEST ST 92,1.3413006,103.6893265
827 TAMPINES ST 81,1.3499186,103.9328341
844 TAMPINES ST 82,1.3519563,103.9364691
447 TAMPINES ST 42,1.3573461,103.9504969
416 TAMPINES ST 41,1.3591401,103.9473468
453 TAMPINES ST 42,1.3569967,103.9538965
124 POTONG PASIR AVE 1,1.3353129,103.8654226
236 LOR 1 TOA PAYOH,1.3406172,103.8522803
128 BT BATOK WEST AVE 6,1.3516739,103.7456159
409 BT BATOK WEST AVE 4,1.3644956,103.745797
531 BT BATOK ST 51,1.3563356,103.7503229
71 REDHILL RD,1.2873924,103.8170477
54 LENGKOK BAHRU,1.2891649,103.813679
403 TAMPINES ST 41,1.3574887,103.9449219
134 SIMEI ST 1,1.3480608,103.9556001
458 TAMPINES ST 42,1.3579841,103.9545172
154 SIMEI ST 1,1.3448831,103.9569561
144 POTONG PASIR AVE 2,1.3326273,103.8654477
416 BT BATOK WEST AVE 4,1.3631754,103.745978
358 BT BATOK ST 31,1.3614621,103.7507755
527 BT BATOK ST 51,1.3570797,103.7515223
541 BT BATOK ST 52,1.354002,103.7516128
344 BT BATOK ST 34,1.3627858,103.7499608
46 LENGKOK BAHRU,1.28705,103.8126376
828 TAMPINES ST 81,1.3487434,103.9351094
906 TAMPINES AVE 4,1.3505453,103.9399136
155 SIMEI RD,1.3447278,103.9584973
456 TAMPINES ST 42,1.3576337,103.9545084
451 TAMPINES ST 42,1.3565382,103.9540551
140 MARSILING RD,1.4376546,103.7767573
539 BT BATOK ST 52,1.3547939,103.750866
334 BT BATOK ST 32,1.36463,103.7478789
404 TAMPINES ST 41,1.3582054,103.944446
409 TAMPINES ST 41,1.3591307,103.9451765
20 JOO SENG RD,1.3342294,103.8814817
113 WOODLANDS ST 13,1.4379938,103.7812842
530 BT BATOK ST 51,1.3561849,103.7510471
44 LENGKOK BAHRU,1.2868911,103.8116187
883 TAMPINES ST 84,1.351868,103.932798
131 SIMEI ST 1,1.345497,103.953968
130 SIMEI ST 1,1.3462858,103.954871
112 SIMEI ST 1,1.3429686,103.9495451
117 SIMEI ST 1,1.3446047,103.9513563
504 BT BATOK ST 52,1.3519793,103.7551236
25 LIM LIAK ST,1.2854661,103.8312945
372 CLEMENTI AVE 4,1.3198395,103.7677038
977 JURONG WEST ST 93,1.3398814,103.6941219
7 SELETAR WEST FARMWAY 6,1.3963008,103.8705748
203 TAMPINES ST 21,1.3522288,103.9524233
434 TAMPINES ST 43,1.3592614,103.9516074
201E TAMPINES ST 23,1.3531703,103.9541458
220 TAMPINES ST 24,1.3556899,103.952038
944 TAMPINES AVE 5,1.3503915,103.9411826
917 JURONG WEST ST 91,1.3404281,103.6875768
825 TAMPINES ST 81,1.3494159,103.9327527
132 SIMEI ST 1,1.3469392,103.9557776
126 SIMEI ST 1,1.347063,103.9542031
895 TAMPINES ST 81,1.347813,103.9314837
94 LOR 4 TOA PAYOH,1.3388453,103.8501391
126 POTONG PASIR AVE 1,1.3349664,103.8652188
884 TAMPINES ST 83,1.3515762,103.9326168
821 TAMPINES ST 81,1.3486734,103.9345656
881 TAMPINES ST 84,1.3524189,103.9324808
885 TAMPINES ST 83,1.3511359,103.932798
224 SIMEI ST 4,1.3431973,103.9574094
114 SIMEI ST 1,1.3437502,103.9504289
113 SIMEI ST 1,1.3428567,103.9499077
455 TAMPINES ST 42,1.3573993,103.9538965
882 TAMPINES ST 84,1.3519738,103.9334779
239 LOR 1 TOA PAYOH,1.3404469,103.8510185
804 WOODLANDS ST 81,1.4400818,103.7878938
925 JURONG WEST ST 92,1.3402018,103.6893265
230 SIMEI ST 4,1.34328,103.9557776
224 TAMPINES ST 23,1.3553701,103.9535112
129 SIMEI ST 1,1.3467665,103.9545588
137 SIMEI ST 1,1.347669,103.9561402
119 SIMEI ST 1,1.3438714,103.9520241
862 TAMPINES ST 83,1.353207,103.9344639
150 SIMEI ST 1,1.3461994,103.9571374
862A TAMPINES ST 83,1.3550855,103.9365371
864A TAMPINES ST 83,1.3546849,103.9357914
858A TAMPINES AVE 5,1.3542951,103.9371036
476 TAMPINES ST 44,1.3609703,103.9533971
863 TAMPINES ST 83,1.3554867,103.936347
860 TAMPINES AVE 5,1.3554617,103.9379194
460 TAMPINES ST 42,1.3583631,103.9549617
802 WOODLANDS ST 81,1.4408259,103.786264
7 TIONG BAHRU RD,1.2861582,103.831045
857B TAMPINES ST 83,1.3542978,103.9366504
859 TAMPINES AVE 5,1.354674,103.9380327
859A TAMPINES AVE 5,1.3550951,103.93801
860A TAMPINES AVE 5,1.3555234,103.9386615
127 SIMEI ST 1,1.3466001,103.9543044
148 SIMEI ST 1,1.3463532,103.9558682
153 SIMEI ST 1,1.3452475,103.9572281
133 SIMEI ST 1,1.3472169,103.9558738
858B TAMPINES AVE 5,1.3503018,103.9414861
861 TAMPINES AVE 5,1.3555153,103.9371239
858 TAMPINES AVE 5,1.3542904,103.9379194
133 POTONG PASIR AVE 1,1.3342856,103.8658756
257 KIM KEAT AVE,1.3326036,103.8574227
5 TIONG BAHRU RD,1.2862519,103.8316865
108 SIMEI ST 1,1.3430331,103.9510409
149 SIMEI ST 1,1.3459136,103.9559589
457 TAMPINES ST 42,1.3578605,103.9536588
365 BT BATOK ST 31,1.3608331,103.7486709
328 BT BATOK ST 33,1.3629279,103.7475847
513 BT BATOK ST 52,1.3540755,103.752323
932 JURONG WEST ST 92,1.3418186,103.6884217
898 TAMPINES ST 81,1.347281,103.9348375
826 TAMPINES ST 81,1.3493374,103.9336591
878 TAMPINES AVE 8,1.3521463,103.9316415
231 TAMPINES ST 21,1.3559635,103.9490918
857A TAMPINES ST 83,1.354308,103.93513
489A TAMPINES ST 45,1.3607072,103.9574787
161 WOODLANDS ST 13,1.4333428,103.773679
275 BT BATOK EAST AVE 4,1.3481705,103.7581725
12 REDHILL CL,1.286151,103.8165318
33 LIM LIAK ST,1.2851263,103.8315808
20 TIONG BAHRU RD,1.2858164,103.8321096
380 CLEMENTI AVE 5,1.3184059,103.7674516
802 TAMPINES AVE 4,1.3460914,103.93801
402 TAMPINES ST 41,1.3573023,103.9455111
860B TAMPINES AVE 5,1.3554665,103.9371036
142 SIMEI ST 2,1.345406,103.955143
144 SIMEI ST 2,1.3453849,103.9556189
173 WOODLANDS ST 13,1.4329581,103.7776071
348 WOODLANDS AVE 3,1.4329438,103.7818954
280 BT BATOK EAST AVE 3,1.3478798,103.7568434
149 BT BATOK WEST AVE 6,1.3492703,103.7443519
443 CLEMENTI AVE 3,1.3141513,103.7639921
934 JURONG WEST ST 91,1.3422968,103.688789
913 JURONG WEST ST 91,1.3419698,103.6876074
880 TAMPINES AVE 8,1.3513453,103.9314158
147 SIMEI ST 2,1.3455332,103.9558311
135 POTONG PASIR AVE 3,1.3347196,103.8667816
817 WOODLANDS ST 82,1.4418985,103.7908819
346 WOODLANDS ST 32,1.4324165,103.7811031
116 BT MERAH VIEW,1.2851531,103.821393
7 REDHILL CL,1.2849372,103.817612
23 LIM LIAK ST,1.2854911,103.8316982
920 JURONG WEST ST 92,1.3398827,103.6883857
824 WOODLANDS ST 81,1.4394339,103.7886632
506 BT BATOK ST 52,1.3522237,103.7546729
21 LIM LIAK ST,1.2854614,103.8321776
904 JURONG WEST ST 91,1.3402091,103.6859826
949 JURONG WEST ST 91,1.3435038,103.6916111
813 JURONG WEST ST 81,1.345967,103.695721
850 TAMPINES ST 82,1.3529843,103.9359252
877 TAMPINES ST 84,1.3525711,103.9314837
228 SIMEI ST 4,1.3424926,103.9558909
107 SIMEI ST 1,1.3423571,103.9508822
105 SIMEI ST 1,1.3411909,103.9505387
867A TAMPINES ST 83,1.3556505,103.9338178
21 JOO SENG RD,1.3343686,103.8806398
159 WOODLANDS ST 13,1.4337042,103.7745844
158 WOODLANDS ST 13,1.4340701,103.7747655
838 WOODLANDS ST 82,1.4418968,103.7911535
822 TAMPINES ST 81,1.3483079,103.9344749
863B TAMPINES ST 83,1.3554782,103.9351094
222 SIMEI ST 4,1.3415715,103.9569788
487A TAMPINES AVE 9,1.3597365,103.9579534
135 SIMEI ST 1,1.348011,103.9571148
136 SIMEI ST 1,1.3479623,103.9560496
886 TAMPINES ST 83,1.3510301,103.9321182
109 SIMEI ST 1,1.3422697,103.9501796
110 SIMEI ST 1,1.3427451,103.950225
871 TAMPINES ST 84,1.3544681,103.9325714
229 SIMEI ST 4,1.3431139,103.9560269
19 JOO SENG RD,1.3346769,103.8809866
507 BT BATOK ST 52,1.352213,103.7537627
501 JURONG WEST ST 51,1.3500718,103.719164
152 YUNG HO RD,1.3274286,103.7202737
839 JURONG WEST ST 81,1.3434941,103.692653
876 TAMPINES ST 84,1.3531584,103.9312118
899 TAMPINES ST 81,1.3464574,103.9354622
221 SIMEI ST 4,1.3417576,103.9564348
898A TAMPINES ST 81,1.3466491,103.9346465
864 TAMPINES ST 83,1.3546849,103.9357914
234 SIMEI ST 4,1.343429,103.9553243
283 BT BATOK EAST AVE 3,1.3472903,103.7574769
423 BT BATOK WEST AVE 2,1.3620836,103.7447108
928 JURONG WEST ST 92,1.3409718,103.6891908
921 JURONG WEST ST 92,1.3395677,103.6889576
978 JURONG WEST ST 93,1.3405589,103.6941446
933 JURONG WEST ST 91,1.3422499,103.6898694
897A TAMPINES ST 81,1.347498,103.9352907
238 TAMPINES ST 21,1.3557585,103.9465989
887 TAMPINES ST 81,1.3504461,103.9318463
138 SIMEI ST 1,1.3472804,103.9568881
863A TAMPINES ST 83,1.3554686,103.936741
145 SIMEI ST 2,1.3447458,103.955415
454 TAMPINES ST 42,1.3573197,103.9549843
321 WOODLANDS ST 32,1.4318397,103.7791057
11 JLN BT MERAH,1.2866867,103.8089019
45 LENGKOK BAHRU,1.2867393,103.8126149
908 JURONG WEST ST 91,1.3405113,103.6864312
939 JURONG WEST ST 91,1.3431348,103.6888741
905 JURONG WEST ST 91,1.3405185,103.6851645
812 JURONG WEST ST 81,1.3463619,103.6958889
907 JURONG WEST ST 91,1.3410815,103.6860015
927 TAMPINES ST 91,1.346344,103.940079
875 TAMPINES ST 84,1.3527154,103.9318463
879 TAMPINES AVE 8,1.3520624,103.9308493
225 SIMEI ST 4,1.3423933,103.9572281
101 SIMEI ST 1,1.3411804,103.9518794
163 SIMEI RD,1.3460403,103.9593132
861A TAMPINES AVE 5,1.3555153,103.9371239
165 SIMEI RD,1.3456028,103.9590413
226 SIMEI ST 4,1.3427598,103.9571374
894 TAMPINES ST 81,1.3488346,103.9320276
143 MARSILING RD,1.4367003,103.7767573
278 BT BATOK EAST AVE 3,1.3478202,103.7578451
350 BT BATOK ST 34,1.3616914,103.7491461
936 JURONG WEST ST 91,1.3425846,103.6894435
919 JURONG WEST ST 91,1.3399185,103.6876074
924 JURONG WEST ST 92,1.3404917,103.6898694
935 JURONG WEST ST 91,1.3426983,103.6883312
894A TAMPINES ST 81,1.3480304,103.9318463
899A TAMPINES ST 81,1.3462542,103.9352001
896 TAMPINES ST 81,1.3483014,103.9324581
452 TAMPINES ST 42,1.3568279,103.9545991
886A TAMPINES ST 83,1.3519075,103.9322995
123 SIMEI ST 1,1.3456346,103.9536018
111 SIMEI ST 1,1.3423466,103.9495451
350 WOODLANDS AVE 3,1.4338587,103.7823028
15 REDHILL CL,1.2859218,103.8170046
902 JURONG WEST ST 91,1.3392664,103.6863407
922 JURONG WEST ST 92,1.3391777,103.6890551
923 JURONG WEST ST 92,1.3395404,103.6896884
912 JURONG WEST ST 91,1.341313,103.687155
906 JURONG WEST ST 91,1.3415421,103.6855265
910 JURONG WEST ST 91,1.3418326,103.6859788
201A TAMPINES ST 21,1.3532238,103.9525924
102 SIMEI ST 1,1.3412746,103.9514035
232 SIMEI ST 4,1.3442224,103.9573188
223 SIMEI ST 4,1.3422443,103.9576814
146 SIMEI ST 2,1.3446873,103.9560269
888 TAMPINES ST 81,1.3508713,103.9310985
494C TAMPINES ST 43,1.3636308,103.9524913
895A TAMPINES ST 81,1.3476608,103.9324808
128 SIMEI ST 1,1.3469632,103.954803
896A TAMPINES ST 81,1.3485568,103.9325941
938 TAMPINES AVE 5,1.3479728,103.9417265
250 KIM KEAT LINK,1.3317748,103.8569974
246 KIM KEAT LINK,1.3303205,103.8558964
332 BT BATOK ST 32,1.3637485,103.748241
26 TIONG BAHRU RD,1.2856882,103.830819
944 JURONG WEST ST 91,1.3446572,103.6897132
909 JURONG WEST ST 91,1.3413182,103.6862503
874 TAMPINES ST 84,1.3526996,103.9324682
939 TAMPINES AVE 5,1.3483419,103.9411826
943 TAMPINES AVE 5,1.350297,103.941165
940 TAMPINES AVE 5,1.3490723,103.9414546
942 TAMPINES AVE 5,1.3497843,103.9406149
259 KIM KEAT AVE,1.3338933,103.8577221
327 WOODLANDS ST 32,1.4303313,103.7804292
187 BT BATOK WEST AVE 6,1.346558,103.7447135
938 JURONG WEST ST 91,1.3429826,103.6898694
911 JURONG WEST ST 91,1.3419007,103.6868836
930 JURONG WEST ST 92,1.3407847,103.6898694
931 JURONG WEST ST 92,1.3416644,103.6897789
966 JURONG WEST ST 93,1.337031,103.6942256
154 YUNG HO RD,1.3275113,103.7218348
141 SIMEI ST 2,1.3456554,103.9547751
945 TAMPINES AVE 4,1.3509808,103.9405481
936 TAMPINES AVE 5,1.3463625,103.9417265
482 TAMPINES ST 43,1.361307,103.952521
160 SIMEI RD,1.3452332,103.9596759
156 SIMEI RD,1.3451637,103.9590413
231 SIMEI ST 4,1.3439323,103.9568655
889 TAMPINES ST 81,1.3499373,103.9312118
941 TAMPINES AVE 5,1.3494431,103.9406388
255 KIM KEAT AVE,1.3318543,103.8583499
256 KIM KEAT AVE,1.3321265,103.8581445
254 KIM KEAT AVE,1.3317496,103.8582953
154 WOODLANDS ST 13,1.4347268,103.7753992
801 WOODLANDS ST 81,1.4419265,103.7863546
17 SENG POH RD,1.2853186,103.8332181
947 JURONG WEST ST 91,1.3436448,103.6905951
730 JURONG WEST ST 72,1.3461752,103.6984877
831 JURONG WEST ST 81,1.3449793,103.6947818
709 JURONG WEST ST 71,1.3426084,103.6944612
834 TAMPINES ST 82,1.3502037,103.9357439
162 SIMEI RD,1.3457439,103.9599479
889A TAMPINES ST 81,1.3494239,103.9313931
871A TAMPINES ST 84,1.3544542,103.9318236
161 SIMEI RD,1.3453764,103.9602198
