,Unnamed: 0,town,flat_type,floor_area_sqm,flat_model,remaining_lease,resale_price,address,ind,Lat,Lon,dist_presch,dist_gym,dist_park,dist_pharm,dist_mrt,dist_hawker,index,storey_index,pred,perc_error
213,214,SENGKANG,5 ROOM,110,Improved,82,500000.0,155 Rivervale Cres,740,1.3908026,103.9071036,83.9560528596357,2429.53696861596,386.19013331153,754.220849426374,130.252578111589,1885.17528638884,164.149516444337,1,783087.8754251106,56.61757508502211
214,215,SENGKANG,5 ROOM,110,Improved,80,465000.0,183c Rivervale Cres,741,1.3908936,103.9085849,137.362012625007,2588.73637897719,545.978999515026,610.753715234392,281.910643845656,1970.82198119098,164.149516444337,2,728455.9582137817,56.657195314791764
215,216,SENGKANG,5 ROOM,115,Improved,77,538000.0,116c Rivervale Dr,742,1.3821261,103.9029576,88.2368450252456,2097.1954902721,750.766119493139,349.033203438132,197.587116394071,1174.92873810348,164.149516444337,2,735714.5447316563,36.74991537763129
216,217,SENGKANG,5 ROOM,110,Improved,78,510000.0,186b Rivervale Dr,743,1.3925955,103.905333,196.660200969938,2199.43381513434,207.123941349629,868.801049618894,157.124965248051,1736.95999788249,164.149516444337,4,784390.009608159,53.80196266826647
217,218,SENGKANG,5 ROOM,122,Improved,76,497000.0,133 Rivervale St,744,1.388716,103.903524,85.8439106686909,2113.77234266338,326.352064473702,474.661317450577,221.859752346078,1424.05863429839,164.149516444337,3,552045.2061281207,11.075494190768744
218,219,SENGKANG,5 ROOM,121,Improved,76,520000.0,125 Rivervale St,745,1.3889411,103.9028669,50.8205272868254,2036.52167187102,315.624229635933,469.45802536538,299.055059983872,1374.12552476571,164.149516444337,4,564415.4348919494,8.541429786913348
219,220,SENGKANG,5 ROOM,120,Improved,76,486000.0,141 Rivervale St,746,1.389408,103.9041155,115.601947580793,2149.8441535521,252.029242879863,573.822127783999,201.084901208209,1519.76283166192,164.149516444337,1,522745.35991285404,7.5607736446201725
220,221,SENGKANG,5 ROOM,120,Improved,76,518000.0,109 Rivervale Walk,747,1.3833699,103.8995932,76.3049403730776,1916.5573377533,723.602044330906,279.37632620398,268.254895103008,807.591561942281,164.149516444337,2,558672.0594591855,7.851748930344684
221,222,SENGKANG,5 ROOM,110,Improved,78,525000.0,200a Sengkang East Rd,748,1.3870875,103.8918961,124.601912991103,1157.55955418419,1356.6675865867,654.532338403372,165.074937847296,526.22991925573,164.149516444337,3,783192.6699889513,49.17955618837168
222,223,SENGKANG,5 ROOM,110,Improved,77,580000.0,261a Sengkang East Way,749,1.3941773,103.8943261,166.536118093277,961.955268405561,1084.61698529971,161.821604189397,228.227436331067,717.426253084166,164.149516444337,4,787940.2921325705,35.85177450561561
223,224,SENGKANG,5 ROOM,113,Improved,93,605000.0,469b Sengkang West Way,750,1.3958226,103.8776472,5.36094667985928,906.248778308733,553.751955280511,523.489230243709,266.173574432559,475.416930847206,164.149516444337,4,619422.2355635689,2.3838405890196506
224,225,SENGKANG,5 ROOM,113,Improved,91,598000.0,433b Sengkang West Way,751,1.3942222,103.8777217,74.5279458213642,908.486320254031,687.662222129663,364.786008931932,281.404862121075,301.862368345188,164.149516444337,3,631940.9313860228,5.6757410344519785
225,226,SENGKANG,EXECUTIVE,125,Apartment,78,645000.0,307b Anchorvale Rd,752,1.389574,103.887468,79.3711116525899,685.945113865374,1153.44413805738,800.719278014568,155.503503887095,824.976362648458,164.149516444337,5,613222.9268515927,-4.926678007505004
226,227,SENGKANG,EXECUTIVE,136,Premium Apartment,78,615000.0,299c Compassvale St,753,1.3966757,103.9020218,130.235133056617,1811.73946687938,592.141834282094,935.002386441138,279.739330876566,1318.67136991424,164.149516444337,2,595185.3152337507,-3.2218999619917503
227,228,SENGKANG,EXECUTIVE,140,Apartment,76,710000.0,143 Rivervale Dr,754,1.3902251,103.9056536,19.3472248537654,2287.87682877052,265.235438379324,744.931356704838,130.646265548653,1713.37045843148,164.149516444337,4,692849.1747101813,-2.4156091957491115
228,229,SENGKANG,EXECUTIVE,130,Apartment,77,635000.0,189c Rivervale Dr,755,1.3954113,103.9033983,132.364254098637,1960.23090238528,421.49772355046,1006.98806508467,315.062112644782,1431.11085226375,164.149516444337,1,585346.55948672,-7.8194394509102345
229,230,SENGKANG,EXECUTIVE,135,Apartment,76,711000.0,143 Rivervale Dr,756,1.3902251,103.9056536,19.3472248537654,2287.87682877052,265.235438379324,744.931356704838,130.646265548653,1713.37045843148,164.149516444337,4,637093.5703703703,-10.394715841016836
230,231,TAMPINES,3 ROOM,68,Model A,94,460000.0,879b Tampines Ave 8,769,1.3514896,103.9289571,51.7594432540537,1228.76753430038,1400.40800733364,1214.45400038468,1217.67287071468,1227.22792690067,164.149516444337,5,419990.6777777778,-8.697678743961353
231,232,TAMPINES,3 ROOM,68,Model A,94,460000.0,879b Tampines Ave 8,770,1.3514896,103.9289571,51.7594432540537,1228.76753430038,1400.40800733364,1214.45400038468,1217.67287071468,1227.22792690067,164.149516444337,4,419726.5,-8.755108695652174
232,233,TAMPINES,3 ROOM,67,Model A,92,416000.0,868c Tampines Ave 8,771,1.3558554,103.9332059,63.1555303088817,736.351894504869,1311.00860214048,767.242274824051,1051.99858407557,758.797264635772,164.149516444337,2,400414.84592592594,-3.7464312678062646
233,234,TAMPINES,3 ROOM,68,Model A,94,488000.0,878a Tampines Ave 8,772,1.3517358,103.9297785,69.9043770441283,1133.3959105911,1445.53513635815,1119.60604620324,1157.40757433712,1132.08152674838,164.149516444337,4,428776.3333333333,-12.135997267759567
234,235,TAMPINES,3 ROOM,75,Model A,61,415000.0,271 Tampines St 21,773,1.35027,103.9494318,159.388014292887,666.28700345404,1142.74427355823,621.766964257916,604.941477186628,742.917802487007,164.149516444337,3,377672.8274378155,-8.99449941257458
235,236,TAMPINES,3 ROOM,72,New Generation,62,383000.0,258 Tampines St 21,774,1.354365,103.950157,90.2345919801519,571.77527944552,834.436883387788,571.77528235275,540.742612720011,1150.02117161166,164.149516444337,1,364229.3761904762,-4.900946164366533
236,237,TAMPINES,3 ROOM,73,Model A,61,360000.0,272 Tampines St 22,775,1.3490946,103.950157,54.0066770176656,815.28224302401,1093.52145826251,755.522761187842,750.21449223396,725.965362570172,164.149516444337,1,360045.06172839506,0.012517146776404439
237,238,TAMPINES,3 ROOM,73,Model A,61,383000.0,293 Tampines St 22,776,1.350384,103.9549617,87.3144650479811,1189.87110431842,765.992801331926,881.461266026849,579.795485998485,1265.85991574176,164.149516444337,1,354109.8765432099,-7.543113174096636
238,239,TAMPINES,3 ROOM,73,Model A,62,370000.0,213 Tampines St 23,777,1.3547808,103.9541458,170.77130653467,1016.97541199926,1184.29843512615,965.256742649963,145.158410363743,1469.11431750017,164.149516444337,2,367670.05185185187,-0.629715715715712
239,240,TAMPINES,3 ROOM,73,Model A,62,396688.0,213 Tampines St 23,778,1.3547808,103.9541458,170.77130653467,1016.97541199926,1184.29843512615,965.256742649963,145.158410363743,1469.11431750017,164.149516444337,3,377933.2371332371,-4.727837208779412
240,241,TAMPINES,3 ROOM,74,Model A,62,388000.0,438 Tampines St 43,779,1.3603596,103.9516074,131.182229044882,995.092854030052,511.916350219477,725.162509903355,543.061507333395,1455.46873192974,164.149516444337,2,365267.575308642,-5.858872343133505
241,242,TAMPINES,3 ROOM,64,Simplified,64,343000.0,468 Tampines St 44,780,1.3604852,103.955143,204.387156375797,1319.46704264053,813.328844546498,1008.49256035257,396.476551143931,1496.10833930431,164.149516444337,1,343813.4888888889,0.23716877227081948
242,243,TAMPINES,3 ROOM,64,Simplified,64,356000.0,462 Tampines St 44,781,1.3590941,103.955143,89.7978041726954,1245.89862853328,896.512076415911,1053.15687853309,244.92238965598,1645.8319282167,164.149516444337,4,363237.037037037,2.0328755722014105
243,244,TAMPINES,3 ROOM,74,Model A,64,365000.0,847 Tampines St 83,782,1.3524767,103.9351094,124.901250742192,542.886523664853,1287.96208348606,521.551913671759,835.976327404283,536.43947933362,164.149516444337,2,376177.01352145796,3.062195485330949
244,245,TAMPINES,4 ROOM,104,Model A,65,540000.0,119 Simei St 1,783,1.3438714,103.9520241,18.9184631774083,1390.5318974761,502.16785200773,170.939071287866,240.869254538295,846.690328770983,164.149516444337,2,517769.5132783651,-4.116756800302763
245,246,TAMPINES,4 ROOM,104,Model A,66,540000.0,141 Simei St 2,784,1.3456554,103.9547751,88.4232639402811,1451.93296534525,558.129451204985,381.758823224519,349.832313107673,1129.65148033314,164.149516444337,4,505163.60399545927,-6.45118444528532
246,247,TAMPINES,4 ROOM,93,Model A,92,655000.0,890b Tampines Ave 1,785,1.3468335,103.9335894,34.1388347379508,1068.98143011192,1145.21182024994,1005.02203478842,529.942326037971,1038.56000024323,164.149516444337,4,614409.4964281394,-6.1970234460855895
247,248,TAMPINES,4 ROOM,93,Model A,92,693000.0,890b Tampines Ave 1,786,1.3468335,103.9335894,34.1388347379508,1068.98143011192,1145.21182024994,1005.02203478842,529.942326037971,1038.56000024323,164.149516444337,5,616383.0594561789,-11.055835576308958
248,249,TAMPINES,4 ROOM,92,New Generation,61,455000.0,812 Tampines Ave 4,787,1.3469734,103.9373755,105.595705877466,852.982492811157,1466.94246542546,770.204424904603,175.207408291926,810.24199868619,164.149516444337,1,418677.6519085024,-7.982933646482991
249,250,TAMPINES,4 ROOM,105,Model A,71,510000.0,395 Tampines Ave 7,788,1.3556675,103.9558456,264.835626469905,1214.18666040796,1177.34282126152,1127.37672882935,20.1944396065879,1674.99368928619,164.149516444337,2,474453.6466717661,-6.969873201614485
250,251,TAMPINES,4 ROOM,93,Model A,94,597000.0,878b Tampines Ave 8,789,1.3509105,103.9291329,47.0113262147516,1228.07685720625,1340.56847164313,1208.93614753144,1167.45006490084,1223.83970566413,164.149516444337,5,599390.5708781147,0.40043063285002806
251,252,TAMPINES,4 ROOM,104,Model A,65,495000.0,880 Tampines Ave 8,790,1.3513453,103.9314158,96.5377937843634,971.941861546301,1456.95098974404,950.753130586022,987.006726162141,966.353039994033,164.149516444337,2,468567.9103127241,-5.33981609843957
252,253,TAMPINES,4 ROOM,84,DBSS,91,696000.0,520a Tampines Ctrl 8,791,1.3569026,103.9400264,57.3571217467627,293.501973452488,561.22507057491,381.118050198723,315.378721259254,340.110212393054,164.149516444337,3,574156.4147207525,-17.506262252765445
253,254,TAMPINES,4 ROOM,106,Model A,61,480000.0,164 Tampines St 12,792,1.3494388,103.9469763,206.941666096885,554.08851409085,1128.41467854762,461.019518703105,497.461853222914,497.369128338961,164.149516444337,2,488549.5111300002,1.7811481520833696
254,255,TAMPINES,4 ROOM,108,Model A,61,562000.0,163 Tampines St 12,793,1.3494776,103.9472561,220.658427153276,572.701452943025,1132.31936356074,477.866823268532,508.932053769545,517.993859404701,164.149516444337,4,507341.3109365999,-9.725745384946634
255,256,TAMPINES,4 ROOM,105,Model A,62,508000.0,259 Tampines St 21,794,1.3550981,103.9499757,141.27191858822,558.40864841013,767.368881500306,521.047736175967,530.16649602767,1148.92297430944,164.149516444337,3,486073.1433597833,-4.3163103622473855
256,257,TAMPINES,4 ROOM,103,Model A,61,505000.0,260 Tampines St 21,795,1.3545942,103.9501824,92.9625690106108,575.412102840793,820.174019750245,569.136082075837,527.634949590613,1166.50839387906,164.149516444337,4,476066.5297045255,-5.729400058509805
257,258,TAMPINES,4 ROOM,104,Model A,62,536000.0,251 Tampines St 21,796,1.3528384,103.9483439,240.363057383302,404.868886628806,834.485244319156,400.371850174961,370.474137815689,901.964516614625,164.149516444337,3,512146.30223325675,-4.450316747526726
258,259,TAMPINES,4 ROOM,92,New Generation,62,450000.0,296 Tampines St 22,797,1.3508932,103.9555056,84.3490373376211,1227.59954066818,758.443007250162,952.283739415885,519.218720504501,1344.77603286227,164.149516444337,1,412623.0795720037,-8.305982317332514
259,260,TAMPINES,4 ROOM,104,Model A,61,480000.0,284 Tampines St 22,798,1.3490988,103.952582,5.17006611836365,1022.53388901489,926.282839784403,713.324496035461,729.661392310719,965.684272333462,164.149516444337,2,465249.9967844608,-3.072917336570669
260,261,TAMPINES,4 ROOM,105,Model A,70,472000.0,384 Tampines St 32,799,1.3540135,103.9579416,123.529405327602,1438.4775913112,921.137335046724,1372.52831562797,302.237289640768,1750.8357164848,164.149516444337,1,469291.05850322277,-0.5739282832155153
261,262,TAMPINES,4 ROOM,108,Model A,72,490000.0,322 Tampines St 33,800,1.3508699,103.9581462,123.21553638054,1510.37187364038,585.113941867436,1072.73830959883,587.895248804503,1613.5280040132,164.149516444337,4,468890.23584069445,-4.308115134552152
262,263,TAMPINES,4 ROOM,84,Simplified,62,460000.0,423 Tampines St 41,801,1.3571596,103.9479813,238.117047632347,457.035805113504,454.463088871018,237.836787331078,515.754354896597,989.320243218422,164.149516444337,4,452395.38842663507,-1.653176428992377
263,264,TAMPINES,4 ROOM,104,Model A,66,488000.0,489c Tampines St 45,802,1.3617212,103.9565935,179.054518779673,1513.01372928037,912.840253682016,817.416495530921,537.790809283222,1419.86091266801,164.149516444337,4,475788.0109968664,-2.502456762937215
264,265,TAMPINES,4 ROOM,106,Premium Apartment,74,534000.0,498l Tampines St 45,803,1.3624128,103.9572734,196.77200152391,1470.73385406743,933.374818497411,719.912762847202,630.127476645262,1382.73103222635,164.149516444337,2,468122.2231811695,-12.336662325623692
265,266,TAMPINES,4 ROOM,100,Model A,74,505000.0,741 Tampines St 72,804,1.359975,103.933002,6.19539815287794,972.016753441737,1280.03581466325,1035.89461133353,1168.53037824672,1011.45445057321,164.149516444337,5,470511.37524919683,-6.8294306437234
266,267,TAMPINES,4 ROOM,102,Model A,74,502000.0,735 Tampines St 72,805,1.359584,103.9341123,128.093577287014,851.171385659328,1154.5730970016,918.529807663789,1037.83487221353,892.208138847463,164.149516444337,3,477627.7383104229,-4.855032209079099
267,268,TAMPINES,4 ROOM,84,Simplified,62,450000.0,838 Tampines St 82,806,1.3507914,103.9353813,255.250731417971,613.436645512051,1383.95493267409,565.599013841343,654.387246662318,592.159023403783,164.149516444337,4,427259.75551924127,-5.053387662390829
268,269,TAMPINES,4 ROOM,106,Model A,66,455000.0,866 Tampines St 83,807,1.35431,103.9345656,83.3398177400227,564.257315781461,1233.69907120968,576.734188307206,900.202381220396,576.470611114041,164.149516444337,4,500505.9078981972,10.001298439164216
269,270,TAMPINES,5 ROOM,107,DBSS,88,760000.0,167b Simei Lane,808,1.3432198,103.9589604,188.888876857529,1983.10657254785,196.039721623371,663.069196252543,260.371504301498,1618.00680906703,164.149516444337,2,541370.2148148149,-28.767076998050676
270,271,TAMPINES,5 ROOM,111,DBSS,88,800888.0,167a Simei Lane,809,1.343352,103.9591093,204.272144454698,1987.02450068825,173.877667788504,680.975931600386,254.71980021253,1631.98784979691,164.149516444337,3,579408.2386650387,-27.654273922815836
271,272,TAMPINES,5 ROOM,122,Improved,65,620000.0,222 Simei St 4,810,1.3415715,103.9569788,208.503199984663,1945.25161780545,223.295549926396,457.838514101444,372.041068785379,1447.55609093939,164.149516444337,1,599382.9850465779,-3.32532499248744
272,273,TAMPINES,5 ROOM,109,DBSS,85,850000.0,518d Tampines Ctrl 7,811,1.3563165,103.9388485,159.514357089114,241.477219510364,707.612591866222,327.426047697471,427.164591988421,290.154389856728,164.149516444337,3,541912.9382003013,-36.2455366823175
273,274,TAMPINES,5 ROOM,107,DBSS,85,800000.0,515c Tampines Ctrl 7,812,1.3569233,103.9383726,169.754553350855,324.591455387073,728.123444433341,408.454373439159,491.647876066919,372.5784791849,164.149516444337,2,511868.2836559674,-36.016464543004076
274,275,TAMPINES,5 ROOM,127,Improved,70,635000.0,389 Tampines St 32,813,1.3547589,103.9578627,76.6011562800998,1430.1554214846,1003.213935428,1366.75964332553,255.918109065134,1789.15117824641,164.149516444337,3,621281.5533514668,-2.16038529898161
275,276,TAMPINES,5 ROOM,124,Improved,72,570000.0,340 Tampines St 33,814,1.3510873,103.9598572,122.241360598554,1689.92222391574,558.039159457532,1203.60533210894,678.752769590047,1800.43760413176,164.149516444337,3,592305.1416963651,3.91318275374826
276,277,TAMPINES,5 ROOM,121,Improved,73,510000.0,359 Tampines St 34,815,1.3559073,103.961761,97.0389066478986,1871.54550764536,835.092188453775,1275.16188255318,675.146127370777,2223.39435286533,164.149516444337,1,547761.6943019943,7.404253784704762
277,278,TAMPINES,5 ROOM,121,Improved,73,570000.0,360 Tampines St 34,816,1.3553922,103.9622144,48.3426377125499,1917.34656525229,842.960382468501,1319.62387779537,724.674036243635,2238.45787428835,164.149516444337,1,546416.9313390313,-4.1373804668366105
278,279,TAMPINES,5 ROOM,122,Improved,65,615000.0,455 Tampines St 42,817,1.3573993,103.9538965,159.020199509475,1045.85346019667,928.345747644839,895.594620457273,126.693154173673,1625.40868625422,164.149516444337,4,628399.2349540314,2.178737390899417
279,280,TAMPINES,5 ROOM,123,Improved,70,545000.0,494c Tampines St 43,818,1.3636308,103.9524913,141.254877499796,1206.51387796103,424.222378857462,928.157600176535,823.807675019806,1096.39336708136,164.149516444337,2,581492.9910850822,6.6959616669875555
280,281,TAMPINES,5 ROOM,125,Premium Apartment,74,568000.0,498h Tampines St 45,819,1.362981,103.957455,219.482257251239,1422.14513796301,910.580994641678,653.51267196981,696.50081146953,1336.75907937873,164.149516444337,1,564691.6797368698,-0.5824507505510987
281,282,TAMPINES,5 ROOM,123,Improved,70,570000.0,491h Tampines St 45,820,1.3628518,103.9542138,23.7768953893134,1318.07861075786,626.02429891441,845.743384665873,675.783076238918,1214.93805984477,164.149516444337,2,581697.5087395353,2.0521945157079555
282,283,TAMPINES,5 ROOM,125,Improved,70,565000.0,489b Tampines St 45,821,1.361324,103.957485,77.2471092711105,1591.11721587984,927.089829040397,830.688328487077,523.061200061915,1501.54408190403,164.149516444337,1,593575.508610811,5.057612143506366
283,284,TAMPINES,5 ROOM,125,Improved,74,615888.0,731 Tampines St 71,822,1.3570215,103.9341123,136.078714300467,685.544244669985,1180.71591922505,733.781018029902,959.973384992111,716.948395047603,164.149516444337,2,615616.5368395081,-0.044076708832108714
284,285,TAMPINES,5 ROOM,122,Improved,74,645000.0,736 Tampines St 72,823,1.3590577,103.9343709,181.914706420873,790.180235505771,1125.47889807309,856.073327301045,988.916658048745,830.482302148053,164.149516444337,5,636422.1796879714,-1.3298946220199432
285,286,TAMPINES,5 ROOM,114,Improved,94,755000.0,871c Tampines St 86,824,1.3568357,103.9314611,89.4217993923834,952.695975715537,1474.06952524122,987.700914249221,1250.96211617688,977.55495226774,164.149516444337,4,735342.9037037037,-2.6035889134167336
286,287,TAMPINES,EXECUTIVE,146,Maisonette,66,892888.0,944 Tampines Ave 5,825,1.3503915,103.9411826,92.8615105946303,401.858576695902,1053.72905194356,383.763812026254,453.841422110878,418.970002684441,164.149516444337,4,854394.7555555556,-4.311094386355784
287,288,TAMPINES,EXECUTIVE,148,Apartment,70,750000.0,230e Tampines St 24,826,1.3560359,103.9510576,193.124079949086,698.731093283147,815.259865697551,596.70340081189,390.474312501596,1284.06473682745,164.149516444337,2,711578.6564536698,-5.122845806177364
288,289,TAMPINES,EXECUTIVE,153,Apartment,70,795000.0,314 Tampines St 33,827,1.3521987,103.9571233,141.370531365776,1367.4746311044,768.203569563905,1150.9524425143,405.419262935,1570.97293239696,164.149516444337,2,726768.2603174603,-8.582608765099335
289,290,TAMPINES,EXECUTIVE,139,Premium Apartment,73,700000.0,497f Tampines St 45,828,1.3592149,103.9594946,164.98748224824,1700.73361253051,805.291049633279,1037.41311318556,489.016317199201,1813.44274548739,164.149516444337,1,671282.5287037038,-4.102495899470889
290,291,TAMPINES,EXECUTIVE,141,Apartment,74,758000.0,739 Tampines St 72,829,1.359296,103.9332966,84.5012485808296,898.672701349323,1244.8064310788,960.249909840051,1110.14598882309,936.958033118987,164.149516444337,2,757622.6222222223,-0.049785986514212226
291,292,TAMPINES,EXECUTIVE,146,Maisonette,66,795000.0,889 Tampines St 81,830,1.3499373,103.9312118,79.9589699762176,1055.56933316708,1302.68717140943,1022.66738053923,913.295982236547,1043.42751519677,164.149516444337,4,783162.1393939394,-1.4890390699447291
292,293,TAMPINES,EXECUTIVE,143,Apartment,72,920000.0,856f Tampines St 82,831,1.3530042,103.9387805,194.937381336247,172.368043276193,942.437312773772,114.456325171113,450.927998791253,142.114354542425,164.149516444337,3,883552.6666666666,-3.961666666666671
293,294,TAMPINES,EXECUTIVE,154,Maisonette,65,915000.0,863 Tampines St 83,832,1.3554867,103.936347,133.029072460606,389.301426208854,998.214158314168,432.414912329865,703.616278624568,417.286394266968,164.149516444337,4,831261.9555555555,-9.151698846387374
294,295,TAMPINES,EXECUTIVE,146,Maisonette,65,865000.0,857 Tampines St 83,833,1.3543021,103.9359252,106.140922862277,412.947912912193,1100.87184528429,427.780191485634,748.898757761422,425.828903013021,164.149516444337,3,822720.8444444444,-4.887763648041109
295,296,TOA PAYOH,2 ROOM,40,Improved,49,245000.0,160 Lor 1 Toa Payoh,834,1.330965,103.8450399,145.618075966174,552.033063672731,328.673712043851,316.216670436088,305.576820629289,794.191699405373,164.149516444337,3,276919.0024691358,13.028164273116651
296,297,TOA PAYOH,2 ROOM,40,Improved,49,235000.0,160 Lor 1 Toa Payoh,835,1.330965,103.8450399,145.618075966174,552.033063672731,328.673712043851,316.216670436088,305.576820629289,794.191699405373,164.149516444337,2,276441.22469135805,17.634563698450233
297,298,TOA PAYOH,2 ROOM,42,Standard,44,245000.0,58 Lor 4 Toa Payoh,836,1.336738,103.8504932,104.591576994462,685.588149517079,740.874423218812,504.532778804129,546.28207180088,221.959716007223,164.149516444337,3,251806.66666666666,2.7782312925170025
298,299,TOA PAYOH,3 ROOM,66,Improved,50,283000.0,195 Kim Keat Ave,837,1.3305218,103.8588934,349.359084315228,991.250473248631,1075.03863215048,91.8156216597554,1093.48835320533,563.555186467962,164.149516444337,2,309018.90484330483,9.193959308588278
299,300,TOA PAYOH,3 ROOM,65,Improved,44,350000.0,113 Lor 1 Toa Payoh,838,1.3413246,103.844647,356.710427040781,1333.57179866696,827.221252182442,794.512155277508,200.407452367933,359.898310340264,164.149516444337,2,345744.7683501683,-1.215780471380484
300,301,TOA PAYOH,3 ROOM,67,Improved,47,330000.0,128 Lor 1 Toa Payoh,839,1.3379959,103.8444058,124.311002516702,1031.30393392626,915.788711600851,643.987875602372,378.394728100421,37.8272571181176,164.149516444337,6,354207.3777777778,7.335569023569026
301,302,TOA PAYOH,3 ROOM,67,Improved,47,333000.0,125 Lor 1 Toa Payoh,840,1.3383213,103.8458101,220.651009285687,977.155464076761,894.59501851747,622.030401375138,277.775390698311,122.69130552969,164.149516444337,3,359433.45912930474,7.937975714505928
302,303,TOA PAYOH,3 ROOM,68,Improved,49,381888.0,85b Lor 4 Toa Payoh,841,1.3363082,103.8477195,65.3759990576727,683.688437034664,638.260468007808,371.989480169325,362.803177438616,313.09435668954,164.149516444337,4,365157.94867724867,-4.380879033316399
303,304,TOA PAYOH,3 ROOM,68,Improved,49,375000.0,85a Lor 4 Toa Payoh,842,1.3363302,103.8492944,96.478029922369,642.509016598871,656.909895752298,401.65264301181,431.520392166175,239.972315493767,164.149516444337,7,351087.64444444445,-6.376628148148147
304,305,TOA PAYOH,3 ROOM,60,Standard,44,276000.0,92 Lor 4 Toa Payoh,843,1.3380627,103.8494549,133.026512475749,832.838942328193,849.24842532042,590.053506170812,366.9080566832,46.3305045054685,164.149516444337,1,278656.77037037036,0.9625979602791157
305,306,TOA PAYOH,3 ROOM,68,Improved,49,350000.0,85b Lor 4 Toa Payoh,844,1.3363082,103.8477195,65.3759990576727,683.688437034664,638.260468007808,371.989480169325,362.803177438616,313.09435668954,164.149516444337,5,366357.94867724867,4.673699622071049
306,307,TOA PAYOH,3 ROOM,66,Improved,47,310000.0,9 Lor 7 Toa Payoh,845,1.3375586,103.8578168,114.317977801757,1165.91720895185,815.703284477295,365.395119806981,1205.6276602778,273.240955207612,164.149516444337,3,324377.96045883937,4.638051760915926
307,308,TOA PAYOH,3 ROOM,67,Improved,48,318000.0,17 Lor 7 Toa Payoh,846,1.3363898,103.8563633,217.650499462352,958.631433821839,1022.69107876635,358.425315550099,1060.21195195159,149.103415608861,164.149516444337,3,351558.2774074074,10.552917423713023
308,309,TOA PAYOH,3 ROOM,65,Improved,53,250000.0,231 Lor 8 Toa Payoh,847,1.3374036,103.8594436,69.315732419135,1296.62320104875,710.210172766621,329.907577206096,1177.1267889119,360.914661992653,164.149516444337,2,318552.74371822795,27.421097487291178
309,310,TOA PAYOH,3 ROOM,65,Improved,53,310000.0,225 Lor 8 Toa Payoh,848,1.339503,103.8558533,178.299681299942,1186.78735442386,879.57544992616,657.181254505643,945.21897271603,182.881901920402,164.149516444337,2,327042.54695489694,5.497595791902239
310,311,TOA PAYOH,3 ROOM,65,Improved,53,318000.0,231 Lor 8 Toa Payoh,849,1.3374036,103.8594436,69.315732419135,1296.62320104875,710.210172766621,329.907577206096,1177.1267889119,360.914661992653,164.149516444337,1,312558.5940885984,-1.7111339344030227
311,312,TOA PAYOH,3 ROOM,74,Model A,61,438000.0,105 Potong Pasir Ave 1,850,1.3344885,103.8687748,12.1649116759048,1390.9156572663,712.763535790657,1092.67760572481,189.019552494179,696.589370153583,164.149516444337,2,417697.4563176309,-4.635283945746373
312,313,TOA PAYOH,3 ROOM,74,Model A,61,467000.0,104 Potong Pasir Ave 1,851,1.3343451,103.8692235,59.4036000431056,1338.81837418397,668.071202308923,1142.7118515497,174.214058552289,685.56473340679,164.149516444337,2,419318.5840848267,-10.21015330089364
313,314,TOA PAYOH,3 ROOM,74,Model A,61,480000.0,145 Potong Pasir Ave 2,852,1.3323852,103.8660583,59.4410411064139,1666.12331452272,832.708745385425,824.052363510684,326.94433613612,1052.88969125908,164.149516444337,4,445654.2036594517,-7.155374237614233
314,315,TOA PAYOH,3 ROOM,74,Model A,61,475000.0,145 Potong Pasir Ave 2,853,1.3323852,103.8660583,59.4410411064139,1666.12331452272,832.708745385425,824.052363510684,326.94433613612,1052.88969125908,164.149516444337,3,441013.0129393939,-7.155155170653909
315,316,TOA PAYOH,3 ROOM,76,Improved,50,395000.0,207 Toa Payoh Nth,854,1.3424025,103.8451531,287.320978074715,1419.69867542853,720.628780640599,795.375432430075,205.463669812031,482.053852273382,164.149516444337,3,401420.3333333333,1.6254008438818517
316,317,TOA PAYOH,4 ROOM,103,Model A,61,470000.0,15 Joo Seng Rd,855,1.3353656,103.8798659,78.8304498855181,395.15121526374,269.051355228624,998.69365589515,767.456918984519,996.029974397125,164.149516444337,1,465407.69103824813,-0.977087013138696
317,318,TOA PAYOH,4 ROOM,91,DBSS,89,948000.0,138a Lor 1a Toa Payoh,856,1.3367523,103.8454887,169.127516310977,848.305566564634,740.429393428588,466.951539830641,403.266132176638,171.355674139753,164.149516444337,14,844352.7238095237,-10.933256982117749
318,319,TOA PAYOH,4 ROOM,100,Model A,76,750000.0,122 Lor 2 Toa Payoh,857,1.3398151,103.846308,209.720205829497,1104.49098224002,1032.89398936911,776.159859808243,104.019368216574,259.885658057078,164.149516444337,4,701124.0622222222,-6.516791703703705
319,320,TOA PAYOH,4 ROOM,106,Model A,74,800000.0,84b Lor 2 Toa Payoh,858,1.335832,103.8467183,141.829233831601,686.670724646351,600.965366364351,330.540320384943,285.104927320496,334.985484546516,164.149516444337,3,738629.2022574956,-7.671349717813049
320,321,TOA PAYOH,4 ROOM,86,Model A,78,660000.0,142 Lor 2 Toa Payoh,859,1.3355958,103.8453798,65.5330925061904,756.398209722237,628.275000695896,358.491485479038,287.329068670277,287.159913844292,164.149516444337,5,675072.088888889,2.2836498316498406
